Gender,Age,Married,Number of Dependents,City,Zip Code,Tenure in Months,Offer,Phone Service,Internet Service,Total Charges,Total Revenue,Customer Status
Male,33,Yes,0,Anaheim,92807,23,None,Yes,Yes,1414.2,1731.37,Stayed
Female,64,No,0,Montclair,91763,1,None,Yes,Yes,69.7,91.22,Churned
Female,65,No,0,Igo,96047,46,None,Yes,Yes,3255.35,3993.19,Stayed
Male,25,No,0,Coachella,92236,26,Offer C,No,Yes,1022.5,1022.5,Stayed
Male,41,No,0,Anaheim,92808,11,None,Yes,Yes,815.5,1093.14,Churned
Female,42,Yes,3,Wilton,95693,35,Offer C,Yes,Yes,2136.9,3505.75,Stayed
Female,75,No,0,Ducor,93218,6,Offer E,Yes,Yes,434.1,507.56,Churned
Male,41,Yes,0,Goleta,93117,31,None,Yes,Yes,2424.45,3272.92,Stayed
Male,50,No,0,La Habra,90631,1,None,Yes,Yes,69.8,102.66,Churned
Female,67,No,0,Sylmar,91342,38,None,Yes,Yes,2250.65,3242.45,Churned
Female,31,No,0,Sunnyvale,94089,2,Offer E,Yes,Yes,153.05,228.57,Churned
Female,73,Yes,0,Lake Elsinore,92532,71,Offer A,Yes,Yes,5676.0,8799.29,Stayed
Female,76,No,0,San Diego,92117,16,None,Yes,Yes,1350.15,1630.31,Churned
Male,57,Yes,2,Coulterville,95311,42,Offer B,Yes,No,854.9,1246.76,Stayed
Male,52,No,0,Sacramento,95825,56,None,Yes,No,1444.05,4121.97,Stayed
Female,23,Yes,0,Anaheim,92805,18,Offer D,Yes,Yes,1594.75,1907.07,Stayed
Female,68,No,0,Chino Hills,91709,13,None,Yes,Yes,731.3,867.93,Stayed
Male,30,Yes,0,Manton,96059,42,Offer B,Yes,Yes,3375.9,4102.92,Stayed
Female,21,Yes,0,San Jose,95129,59,Offer B,Yes,Yes,6039.9,6584.47,Churned
Male,39,No,0,Encino,91436,26,None,No,Yes,1156.55,1156.55,Stayed
Male,58,No,1,Vernalis,95385,54,None,Yes,Yes,5826.65,6966.87,Stayed
Male,27,No,0,Rio Nido,95471,40,None,Yes,No,973.95,2072.75,Stayed
Male,32,Yes,1,Maywood,90270,8,Offer E,Yes,Yes,645.8,944.04,Stayed
Female,72,Yes,0,San Mateo,94403,25,None,Yes,Yes,2191.15,2677.15,Stayed
Female,51,No,0,Ventura,93001,2,Offer E,Yes,Yes,146.05,255.63,Churned
Female,31,Yes,3,Auburn,95603,42,None,Yes,No,761.85,2217.57,Stayed
Female,21,Yes,1,Oakland,94610,51,Offer B,Yes,Yes,5000.05,5939.47,Stayed
Female,56,Yes,2,Covina,91723,58,None,Yes,No,1509.9,3220.9,Stayed
Male,44,Yes,0,Los Angeles,90058,12,Offer D,Yes,Yes,999.8,1535.0,Stayed
Female,59,Yes,3,Arvin,93203,9,None,Yes,No,172.35,285.3,Stayed
Female,26,No,0,Darwin,93522,2,Offer E,Yes,Yes,84.4,178.2,Joined
Female,39,Yes,0,Isleton,95641,46,Offer B,Yes,No,1165.9,1377.5,Stayed
Male,53,No,0,Hayward,94541,7,None,Yes,No,112.3,176.28,Churned
Male,48,Yes,2,North San Juan,95960,8,Offer E,Yes,Yes,345.5,399.74,Stayed
Female,35,No,0,Los Gatos,95032,16,None,Yes,Yes,1129.35,1298.0,Stayed
Male,24,Yes,0,Forest Falls,92339,55,None,Yes,Yes,3157.0,5186.35,Stayed
Female,60,No,0,Eldridge,95431,10,None,Yes,Yes,830.7,1327.7,Churned
Female,35,No,0,North Hollywood,91601,16,Offer D,Yes,Yes,1194.3,1946.14,Churned
Female,26,No,0,San Dimas,91773,5,Offer E,Yes,Yes,474.8,647.25,Churned
Female,35,No,0,Torrance,90505,52,None,Yes,Yes,3042.25,4801.93,Stayed
Female,52,No,0,San Francisco,94115,1,Offer E,Yes,Yes,69.65,118.89,Churned
Male,69,Yes,0,Soulsbyville,95372,70,None,Yes,Yes,7101.5,8307.76,Churned
Female,30,Yes,0,Daly City,94015,62,Offer B,Yes,Yes,6164.7,7098.42,Stayed
Male,75,Yes,0,Summerland,93067,49,Offer B,Yes,Yes,4547.25,5670.33,Churned
Male,20,No,0,San Fernando,91340,4,None,Yes,No,78.3,246.06,Stayed
Female,30,Yes,0,Fair Oaks,95628,17,Offer D,Yes,Yes,1574.45,2287.6,Churned
Male,37,Yes,0,Atascadero,93422,14,Offer D,Yes,Yes,1185.0,1822.98,Stayed
Female,62,No,0,Mount Laguna,91948,59,Offer B,Yes,Yes,4070.95,5891.83,Stayed
Female,55,No,0,San Diego,92128,47,None,Yes,Yes,2813.05,4051.5,Stayed
Female,33,Yes,0,Kneeland,95549,71,None,Yes,No,1710.15,4789.42,Stayed
Male,43,Yes,0,Rosemead,91770,47,None,Yes,Yes,5118.95,6892.73,Churned
Male,40,No,0,Palos Verdes Peninsula,90274,5,None,Yes,Yes,500.1,695.75,Stayed
Female,41,Yes,0,Witter Springs,95493,11,Offer D,Yes,Yes,483.7,756.83,Churned
Female,28,Yes,2,Canyon Dam,95923,41,None,Yes,Yes,4454.25,5291.06,Stayed
Male,56,No,0,Fullerton,92831,52,None,Yes,Yes,3342.45,5876.93,Stayed
Male,36,No,0,Auburn,95602,9,Offer E,Yes,No,181.8,305.28,Stayed
Female,48,No,0,Santa Ana,92704,9,None,Yes,Yes,405.7,766.37,Stayed
Female,40,No,0,San Diego,92122,10,None,Yes,Yes,846.0,1117.0,Churned
Male,44,No,3,Los Angeles,90032,12,Offer D,Yes,No,212.3,419.06,Stayed
Male,22,No,0,San Diego,92121,22,None,Yes,Yes,1193.05,1930.71,Churned
Male,45,Yes,2,Orland,95963,52,None,Yes,Yes,3482.85,3752.51,Stayed
Female,57,Yes,0,Avenal,93204,43,None,Yes,Yes,2499.3,4101.05,Churned
Female,47,No,0,San Pablo,94806,13,Offer D,No,Yes,649.4,649.4,Stayed
Female,63,No,0,Mountain View,94040,3,Offer E,Yes,Yes,246.3,271.9,Churned
Male,66,Yes,0,Kerman,93630,16,None,Yes,Yes,1540.05,1787.09,Stayed
Male,79,Yes,0,Portola,96122,45,None,Yes,No,1174.35,3195.3,Stayed
Female,25,Yes,0,Huntington Park,90255,4,None,Yes,Yes,325.45,519.37,Churned
Female,60,No,0,Walnut,91789,3,Offer E,Yes,Yes,246.5,343.79,Churned
Female,23,Yes,0,Frazier Park,93222,6,Offer E,Yes,Yes,545.2,709.84,Churned
Female,24,No,0,Fremont,94539,1,Offer E,Yes,No,19.6,24.96,Churned
Male,36,Yes,0,Garden Grove,92843,70,Offer A,Yes,No,1724.15,3721.95,Stayed
Female,46,Yes,2,Homewood,96141,3,Offer E,No,Yes,91.7,91.7,Churned
Male,57,No,0,Glendale,91206,56,None,Yes,No,1334.0,1478.48,Churned
Male,65,No,0,Oakland,94601,24,None,Yes,Yes,2440.15,3135.67,Churned
Female,78,Yes,1,Inglewood,90303,25,Offer C,Yes,Yes,2514.5,2995.07,Churned
Female,34,No,0,Hopland,95449,53,None,No,Yes,2879.2,2879.2,Stayed
Male,51,No,0,Glencoe,95232,1,Offer E,Yes,Yes,69.85,81.98,Churned
Male,63,Yes,0,San Martin,95046,25,None,Yes,Yes,2178.6,3200.35,Churned
Male,45,Yes,3,Pismo Beach,93449,8,None,Yes,Yes,369.15,615.31,Stayed
Female,36,Yes,3,Dunnigan,95937,27,None,Yes,No,550.1,614.9,Stayed
Female,31,Yes,0,Castro Valley,94552,60,Offer B,No,Yes,2911.5,2911.5,Stayed
Female,74,No,0,Yermo,92398,20,Offer D,Yes,Yes,1671.6,2135.2,Stayed
Female,68,No,0,Terra Bella,93270,56,None,Yes,Yes,5510.65,7447.13,Churned
Female,53,No,0,Anaheim,92807,1,None,Yes,Yes,81.1,103.96,Churned
Female,33,No,0,Ludlow,92338,42,None,Yes,Yes,2762.75,4222.67,Stayed
Female,23,No,0,Los Angeles,90042,16,Offer D,Yes,No,318.6,1074.6,Stayed
Female,33,Yes,2,Escondido,92029,65,Offer B,Yes,Yes,7245.9,10184.55,Stayed
Female,65,Yes,0,Lamont,93241,20,None,Yes,Yes,1859.5,2636.5,Stayed
Male,59,No,0,Norwalk,90650,33,Offer C,Yes,Yes,3027.65,4599.77,Stayed
Male,43,Yes,0,Ontario,91762,22,Offer D,Yes,No,471.55,928.71,Stayed
Male,55,No,0,Pasadena,91104,8,Offer E,No,Yes,226.45,226.45,Churned
Male,36,No,0,Fresno,93705,44,None,Yes,No,905.55,967.15,Stayed
Female,37,Yes,1,Annapolis,95412,72,None,Yes,No,1988.05,2173.09,Stayed
Male,60,No,0,Eureka,95503,7,None,Yes,Yes,635.6,744.17,Churned
Female,35,Yes,0,Wildomar,92595,51,Offer B,Yes,Yes,3950.85,5248.8,Stayed
Female,72,No,0,Stockton,95210,69,None,Yes,Yes,7467.55,9082.15,Stayed
Male,23,No,0,Sanger,93657,57,Offer B,No,Yes,2111.45,2191.45,Churned
Male,37,No,0,Whittier,90603,35,None,Yes,Yes,3030.6,3923.45,Churned
Female,47,Yes,0,El Monte,91731,2,None,Yes,Yes,147.15,239.61,Churned
Male,78,No,0,Lake Forest,92630,15,None,Yes,Yes,1156.1,1414.55,Churned
Male,37,Yes,1,Anaheim,92808,22,Offer D,Yes,No,433.5,1256.3,Stayed
Male,20,No,2,Fresno,93650,53,Offer B,Yes,Yes,3419.5,5953.43,Stayed
Female,23,No,0,San Diego,92109,9,Offer E,Yes,Yes,788.6,1107.65,Stayed
Female,30,No,0,Ontario,91764,1,Offer E,Yes,No,20.35,50.21,Joined
Male,39,Yes,1,Tomales,94971,32,None,Yes,No,613.95,1746.43,Stayed
Male,28,Yes,0,San Jose,95120,34,None,Yes,Yes,3000.25,3475.23,Stayed
Male,20,No,2,Fortuna,95540,54,Offer B,Yes,Yes,3283.05,3507.69,Stayed
Female,64,Yes,0,Idyllwild,92549,6,None,Yes,Yes,502.85,719.57,Churned
Male,28,Yes,2,Woodacre,94973,62,None,Yes,No,1244.8,4218.32,Stayed
Female,60,Yes,0,Phelan,92371,13,Offer D,Yes,Yes,734.35,982.0,Churned
Female,49,Yes,1,La Honda,94020,30,Offer C,Yes,No,602.9,950.9,Stayed
Male,43,Yes,3,San Francisco,94115,55,None,Yes,No,1026.35,3019.0,Stayed
Male,36,Yes,3,Long Barn,95335,17,None,Yes,Yes,1201.65,1766.73,Stayed
Female,38,Yes,0,San Juan Bautista,95045,7,None,Yes,Yes,580.1,617.86,Stayed
Female,56,Yes,0,Port Hueneme,93041,18,Offer D,Yes,Yes,1745.5,2271.58,Stayed
Female,41,Yes,1,Los Angeles,90037,6,None,Yes,Yes,285.2,461.66,Stayed
Male,35,No,0,Arcadia,91007,53,None,Yes,Yes,3958.25,4304.87,Stayed
Male,32,Yes,0,Fellows,93224,16,None,Yes,Yes,1284.2,1571.56,Churned
Male,43,Yes,3,Dutch Flat,95714,45,None,Yes,No,1088.25,3217.2,Stayed
Female,69,Yes,0,Warner Springs,92086,64,None,Yes,Yes,6430.9,6671.54,Stayed
Female,28,No,0,Smartville,95977,18,None,No,Yes,711.95,801.95,Stayed
Male,34,Yes,0,Fillmore,93015,70,Offer A,Yes,Yes,5315.8,5895.4,Stayed
Male,57,No,0,Phillipsville,95559,69,None,Yes,No,1713.1,3247.66,Stayed
Female,51,Yes,2,Kings Beach,96143,40,None,Yes,Yes,3915.4,5092.2,Stayed
Female,52,Yes,0,Redwood Valley,95470,21,None,Yes,Yes,2110.15,2460.22,Churned
Female,64,No,0,Oakland,94609,19,Offer D,Yes,Yes,1789.25,2533.78,Churned
Male,32,Yes,1,Crows Landing,95313,18,Offer D,Yes,Yes,1500.5,1935.38,Stayed
Male,42,No,0,Portola Valley,94028,1,None,Yes,No,20.05,23.28,Joined
Male,44,No,0,San Diego,92121,2,None,Yes,Yes,118.3,192.88,Churned
Female,52,Yes,0,San Francisco,94133,33,Offer C,No,Yes,2016.3,2016.3,Stayed
Male,61,No,0,Summerland,93067,1,None,Yes,No,19.3,68.5,Churned
Female,72,Yes,0,Los Angeles,90064,60,Offer B,Yes,Yes,4456.35,7390.35,Stayed
Male,53,Yes,0,Hawthorne,90250,72,None,Yes,Yes,7758.9,9411.3,Stayed
Male,44,No,0,Salyer,95563,2,None,Yes,Yes,96.45,160.95,Churned
Female,36,No,0,Los Angeles,90046,63,Offer B,Yes,Yes,4861.45,5669.11,Stayed
Male,54,No,0,Dorris,96023,12,Offer D,Yes,Yes,832.3,1381.9,Stayed
Female,56,No,0,Oakland,94605,31,None,Yes,Yes,2724.25,4062.77,Stayed
Male,57,Yes,3,Petrolia,95558,71,Offer A,Yes,Yes,6457.15,8681.58,Stayed
Male,80,Yes,0,Laguna Beach,92651,50,None,Yes,Yes,5265.5,5990.0,Stayed
Male,51,No,0,Darwin,93522,54,Offer B,No,Yes,2431.95,2431.95,Stayed
Female,41,No,0,Bass Lake,93604,1,None,Yes,Yes,52.2,86.24,Churned
Female,73,No,0,Beverly Hills,90212,11,None,Yes,Yes,580.8,596.51,Stayed
Male,19,Yes,0,La Crescenta,91214,44,None,Yes,Yes,3250.45,4528.37,Stayed
Male,54,Yes,0,Rancho Palos Verdes,90275,62,None,Yes,Yes,6912.7,9059.14,Stayed
Male,45,No,0,Gasquet,95543,57,Offer B,Yes,Yes,4939.25,6995.81,Stayed
Male,39,Yes,3,Spreckels,93962,18,Offer D,Yes,No,342.3,1155.54,Stayed
Male,23,Yes,0,Pioneertown,92268,70,Offer A,Yes,Yes,6858.9,10025.7,Stayed
Female,24,No,0,Cutler,93615,21,None,Yes,Yes,1992.55,2514.61,Stayed
Male,68,No,0,San Diego,92130,17,None,Yes,Yes,770.6,1466.41,Churned
Female,66,Yes,0,San Diego,92102,42,None,Yes,Yes,3930.6,4891.98,Stayed
Female,49,Yes,0,Cloverdale,95425,21,Offer D,Yes,Yes,1742.45,2047.16,Stayed
Female,60,No,0,Valley Springs,95252,3,None,Yes,No,61.05,183.99,Joined
Female,26,No,3,San Francisco,94105,8,None,Yes,No,170.9,537.86,Stayed
Male,53,Yes,0,Oakland,94606,18,None,Yes,Yes,990.85,1026.6,Churned
Female,68,No,0,Irvine,92606,2,None,Yes,Yes,179.25,222.39,Churned
Male,22,Yes,0,Grover Beach,93433,2,None,Yes,No,34.75,111.57,Joined
Female,66,No,0,San Quentin,94964,51,None,Yes,No,967.9,3388.36,Stayed
Male,42,Yes,3,Stockton,95206,21,None,Yes,Yes,1549.75,2212.3,Stayed
Male,30,Yes,0,Susanville,96130,55,None,No,Yes,2978.3,3028.3,Churned
Female,64,No,0,Foresthill,95631,70,None,Yes,Yes,6367.2,8544.3,Stayed
Male,60,No,0,Fresno,93702,31,Offer C,Yes,Yes,1715.65,1773.08,Churned
Male,30,No,0,Knights Landing,95645,67,Offer A,No,Yes,3321.35,3321.35,Stayed
Female,58,No,0,Gustine,95322,1,Offer E,Yes,Yes,70.1,116.27,Churned
Male,43,No,0,Escondido,92025,21,None,Yes,No,390.4,743.41,Stayed
Female,19,Yes,0,Knights Landing,95645,22,None,Yes,Yes,1554.0,2260.42,Churned
Female,78,No,0,Stevenson Ranch,91381,11,None,Yes,Yes,906.85,951.95,Churned
Male,73,No,0,California Hot Springs,93207,1,Offer E,Yes,Yes,45.2,94.54,Joined
Male,36,Yes,0,Canyon Country,91351,72,None,Yes,No,1872.2,4460.63,Stayed
Female,57,Yes,1,Burnt Ranch,95527,34,None,Yes,No,917.15,1790.61,Stayed
Female,23,Yes,0,Tarzana,91356,29,Offer C,Yes,No,540.05,1343.93,Stayed
Male,50,Yes,0,Santa Ana,92707,56,None,Yes,Yes,5614.45,7178.85,Churned
Male,42,Yes,2,El Cajon,92019,5,None,Yes,Yes,316.9,403.75,Stayed
Male,53,No,0,Pinole,94564,18,None,No,Yes,550.35,550.35,Stayed
Female,21,Yes,3,Santa Cruz,95060,20,None,Yes,No,417.65,1179.92,Stayed
Female,80,No,0,Malibu,90263,2,Offer E,Yes,Yes,195.05,258.87,Churned
Male,33,No,2,Brisbane,94005,45,None,Yes,Yes,4634.35,5693.65,Stayed
Male,68,Yes,0,Pomona,91767,20,None,Yes,Yes,2172.05,2723.25,Stayed
Female,30,No,0,Parlier,93648,29,Offer C,Yes,No,599.3,1539.77,Stayed
Female,39,No,0,Callahan,96014,50,Offer B,Yes,Yes,4024.2,6446.7,Stayed
Female,22,No,0,Llano,93544,11,Offer D,No,Yes,363.15,363.15,Stayed
Male,21,Yes,1,Twain Harte,95383,72,Offer A,Yes,Yes,6614.9,8566.1,Stayed
Male,52,No,2,Lake Arrowhead,92352,6,None,Yes,No,100.9,193.9,Stayed
Female,54,No,0,Monterey Park,91754,44,None,Yes,Yes,3862.55,5630.03,Churned
Male,35,Yes,0,Corona,92881,72,None,Yes,Yes,6094.25,6963.69,Stayed
Male,28,No,0,Earp,92242,48,None,Yes,Yes,4445.3,4644.5,Stayed
Male,69,No,0,Live Oak,95953,50,Offer B,Yes,Yes,3454.6,4816.1,Stayed
Male,23,No,0,Union City,94587,1,Offer E,Yes,Yes,55.55,118.87,Joined
Male,56,No,3,San Jose,95123,1,None,No,Yes,24.75,24.75,Churned
Male,59,Yes,0,Lower Lake,95457,36,None,No,Yes,2234.55,2234.55,Stayed
Male,31,Yes,1,Bridgeville,95526,7,None,Yes,No,144.35,424.21,Stayed
Male,55,No,0,Carnelian Bay,96140,26,None,Yes,Yes,2515.3,3559.72,Churned
Female,33,No,0,Los Angeles,90039,40,None,Yes,No,804.85,1139.25,Stayed
Male,39,Yes,0,Los Angeles,90022,72,None,Yes,Yes,5016.65,8080.25,Stayed
Male,51,Yes,0,Penngrove,94951,63,None,Yes,Yes,5034.05,5668.46,Stayed
Female,49,Yes,0,Forestville,95436,2,Offer E,Yes,Yes,194.55,247.71,Joined
Male,59,Yes,0,Mecca,92254,60,Offer B,Yes,Yes,5812.0,6137.8,Stayed
Female,24,Yes,3,Rialto,92376,47,None,Yes,No,890.5,1010.82,Stayed
Male,22,No,0,San Diego,92111,1,None,Yes,No,20.5,40.35,Churned
Male,28,No,0,Los Angeles,90037,25,Offer C,Yes,Yes,1902.0,2090.75,Stayed
Female,36,No,0,San Jose,95132,4,None,Yes,Yes,302.35,396.35,Stayed
Female,47,No,0,Inverness,94937,1,None,Yes,Yes,50.1,96.59,Churned
Female,77,Yes,0,Gilroy,95020,37,None,Yes,No,727.8,1665.75,Stayed
Female,68,No,0,Palo Alto,94304,4,None,Yes,Yes,360.1,386.82,Churned
Male,43,Yes,0,Gazelle,96034,72,None,Yes,Yes,5480.25,8515.77,Stayed
Female,23,Yes,0,Bieber,96009,67,Offer A,Yes,Yes,6816.95,8522.77,Stayed
Female,34,Yes,0,Potter Valley,95469,59,None,Yes,Yes,4693.2,5889.13,Stayed
Male,40,No,0,Long Beach,90822,1,Offer E,Yes,Yes,70.4,100.03,Churned
Female,33,Yes,0,San Jose,95134,43,None,Yes,Yes,4107.3,6234.94,Stayed
Female,54,Yes,2,Myers Flat,95554,1,None,Yes,No,19.45,48.18,Churned
Female,19,No,0,Sacramento,95831,4,None,Yes,Yes,281.0,515.48,Churned
Female,20,Yes,0,Ventura,93003,9,Offer E,Yes,Yes,663.05,720.2,Churned
Male,32,Yes,3,Redondo Beach,90277,30,Offer C,Yes,Yes,2570.2,2875.9,Stayed
Female,42,No,0,Tomales,94971,13,Offer D,Yes,No,232.1,834.0,Stayed
Male,19,No,0,Fallbrook,92028,2,Offer E,Yes,Yes,144.8,231.92,Joined
Male,64,Yes,0,Janesville,96114,30,None,Yes,No,637.55,978.95,Stayed
Female,48,Yes,1,Laguna Hills,92653,12,None,No,Yes,368.85,368.85,Stayed
Male,46,Yes,0,New Cuyama,93254,63,None,Yes,Yes,6705.7,6906.04,Stayed
Male,39,Yes,1,Los Angeles,90057,48,Offer B,Yes,No,1173.35,1742.63,Stayed
Male,25,Yes,2,Sausalito,94965,1,Offer E,Yes,No,20.15,38.78,Joined
Female,72,Yes,0,Lodi,95242,71,Offer A,Yes,Yes,5831.2,8495.83,Stayed
Female,20,Yes,0,Forest Falls,92339,61,Offer B,Yes,No,1417.9,2643.39,Stayed
Male,65,No,0,O Neals,93645,5,Offer E,Yes,No,94.15,244.85,Stayed
Male,80,Yes,0,San Francisco,94132,46,None,No,Yes,2816.65,2966.65,Churned
Male,45,No,0,Clayton,94517,1,Offer E,Yes,No,20.2,31.45,Churned
Male,42,Yes,0,Tuolumne,95379,47,Offer B,Yes,Yes,5275.8,6164.81,Churned
Male,33,Yes,0,Miranda,95553,59,Offer B,Yes,Yes,5961.1,6595.94,Churned
Female,68,Yes,0,San Diego,92122,5,Offer E,Yes,Yes,371.65,577.41,Churned
Male,63,No,0,Gonzales,93926,26,Offer C,Yes,No,457.3,1645.5,Stayed
Female,32,No,0,Pomona,91768,40,None,Yes,Yes,2586.0,3048.4,Stayed
Female,64,No,2,Lompoc,93436,1,Offer E,Yes,Yes,60.0,113.48,Churned
Male,22,Yes,3,Goleta,93117,7,Offer E,Yes,No,174.7,523.51,Stayed
Female,24,Yes,0,Delano,93215,48,Offer B,Yes,Yes,5037.55,5342.83,Churned
Female,59,No,0,San Diego,92122,1,Offer E,Yes,No,19.9,56.53,Churned
Female,32,Yes,2,Angelus Oaks,92305,11,None,No,Yes,346.45,319.21,Stayed
Male,28,No,3,Granada Hills,91344,8,None,Yes,No,159.2,174.8,Stayed
Female,75,No,0,Butte City,95920,38,Offer C,Yes,Yes,3734.25,5535.07,Churned
Male,44,Yes,1,Orange,92868,34,Offer C,Yes,No,635.9,2104.19,Stayed
Male,32,Yes,3,Clearlake,95422,19,None,Yes,No,387.4,989.7,Stayed
Female,77,Yes,0,Santa Monica,90404,70,None,Yes,Yes,7714.65,10167.59,Stayed
Female,64,Yes,0,Calimesa,92320,1,Offer E,Yes,Yes,68.95,90.6,Churned
Male,27,No,0,Lockeford,95237,4,Offer E,Yes,Yes,324.3,496.54,Churned
Female,25,No,0,North Palm Springs,92258,51,Offer B,Yes,No,1020.75,1982.16,Stayed
Female,51,Yes,0,Maywood,90270,35,Offer C,Yes,Yes,2215.45,3074.0,Stayed
Male,62,No,0,Sherman Oaks,91423,30,None,Yes,Yes,2723.15,3682.25,Stayed
Female,54,Yes,0,Ducor,93218,8,Offer E,Yes,Yes,743.75,822.79,Stayed
Female,55,Yes,0,Wishon,93669,4,None,No,Yes,99.95,99.95,Stayed
Female,25,No,0,Lynwood,90262,10,Offer D,Yes,No,185.2,639.4,Stayed
Male,22,Yes,2,Aliso Viejo,92656,72,None,Yes,Yes,7537.5,10502.46,Stayed
Male,72,No,0,Los Angeles,90044,2,Offer E,Yes,Yes,93.7,176.56,Churned
Female,51,No,0,Long Beach,90810,23,Offer D,Yes,Yes,1676.95,2446.07,Churned
Male,38,Yes,1,Los Angeles,90034,50,None,Yes,Yes,5236.4,7046.9,Stayed
Female,43,Yes,2,Temecula,92592,71,None,Yes,No,1326.35,2521.99,Stayed
Female,46,No,0,Clovis,93612,10,Offer D,Yes,Yes,818.05,1313.05,Churned
Female,21,No,0,Silverado,92676,30,Offer C,Yes,Yes,2983.8,3335.7,Churned
Male,29,Yes,0,Farmersville,93223,29,Offer C,Yes,Yes,2265.25,3020.12,Churned
Female,69,No,0,Desert Hot Springs,92241,20,None,Yes,Yes,1520.9,1757.3,Churned
Male,32,No,0,Avery,95224,18,None,No,Yes,476.8,476.8,Stayed
Female,25,Yes,3,Calipatria,92233,32,None,Yes,Yes,2901.8,4453.48,Stayed
Female,25,Yes,2,Little River,95456,72,None,Yes,No,1326.25,2913.85,Stayed
Male,38,Yes,0,Los Angeles,90021,72,None,Yes,Yes,7346.2,8664.2,Stayed
Female,60,No,0,Sacramento,95831,13,None,Yes,Yes,1058.6,1343.04,Churned
Male,75,No,0,Berkeley,94704,8,Offer E,Yes,Yes,819.4,1143.0,Churned
Male,64,No,0,Fresno,93705,25,Offer C,Yes,Yes,2043.45,2251.2,Churned
Female,77,No,0,San Francisco,94127,22,None,Yes,Yes,1820.9,2306.48,Stayed
Male,49,Yes,0,San Jose,95148,42,None,Yes,No,835.5,2757.0,Stayed
Female,59,No,0,Mccloud,96057,61,Offer B,No,Yes,2696.55,2696.55,Stayed
Male,23,No,2,Mountain View,94041,35,None,Yes,Yes,2495.15,2849.0,Stayed
Female,50,No,0,O Neals,93645,40,Offer B,Yes,Yes,2971.7,3714.5,Stayed
Male,66,Yes,0,Moss Landing,95039,1,None,Yes,Yes,86.05,124.83,Churned
Female,28,Yes,3,Los Angeles,90032,72,None,Yes,Yes,6042.7,7885.26,Stayed
Female,70,Yes,2,Shasta,96087,66,None,Yes,Yes,7210.85,10139.93,Stayed
Male,45,No,0,Glendale,91208,20,Offer D,Yes,Yes,1023.85,1102.65,Stayed
Female,30,Yes,2,Inglewood,90301,16,Offer D,Yes,Yes,1267.95,2065.55,Stayed
Female,57,No,0,Los Angeles,90014,46,None,Yes,Yes,4399.5,4763.78,Churned
Female,80,Yes,0,Penngrove,94951,72,Offer A,Yes,Yes,8046.85,9143.41,Stayed
Male,62,No,2,Korbel,95550,19,Offer D,Yes,No,439.2,714.32,Stayed
Male,43,Yes,0,Mountain Ranch,95246,29,None,Yes,Yes,2649.15,3823.36,Churned
Male,65,Yes,0,Parker Dam,92267,65,None,Yes,Yes,6792.45,7874.7,Stayed
Male,66,Yes,0,Coulterville,95311,67,None,Yes,Yes,5588.8,8597.1,Stayed
Male,59,No,0,Ceres,95307,39,Offer C,Yes,Yes,1971.15,2124.42,Stayed
Female,56,Yes,0,Los Angeles,90032,72,None,Yes,No,1849.2,4727.76,Stayed
Female,54,No,0,Torrance,90504,47,Offer B,No,Yes,1875.25,1875.25,Stayed
Female,35,Yes,0,Oakley,94561,65,Offer B,Yes,Yes,6643.5,9023.8,Stayed
Female,67,No,0,Sierra Madre,91024,56,None,Yes,Yes,5841.35,7352.67,Stayed
Female,65,No,0,San Francisco,94121,1,Offer E,Yes,Yes,86.0,114.82,Churned
Female,80,Yes,1,Whittier,90602,37,Offer C,Yes,Yes,2868.15,3102.36,Churned
Female,30,No,0,Modesto,95355,1,Offer E,Yes,Yes,44.9,86.68,Churned
Female,77,No,0,Chula Vista,91911,6,Offer E,Yes,Yes,567.8,616.16,Stayed
Female,80,No,0,Fremont,94536,56,None,Yes,Yes,4054.2,6125.84,Stayed
Male,56,Yes,1,Oxnard,93035,40,None,Yes,Yes,3355.65,3893.9,Stayed
Male,33,Yes,0,Oakland,94606,5,Offer E,Yes,Yes,413.25,491.95,Stayed
Male,25,No,0,Miramonte,93641,70,Offer A,Yes,Yes,7250.15,8103.45,Churned
Female,74,No,0,Los Angeles,90065,3,None,Yes,Yes,196.4,336.35,Joined
Male,49,Yes,4,Torrance,90502,2,Offer E,Yes,Yes,130.5,215.6,Joined
Female,31,No,0,Los Angeles,90024,1,Offer E,Yes,Yes,44.1,48.51,Churned
Female,58,Yes,0,Vacaville,95687,58,Offer B,No,Yes,3166.9,3166.9,Stayed
Male,34,No,0,Ripon,95366,13,None,Yes,Yes,956.65,1347.43,Stayed
Male,27,No,0,San Jose,95128,10,None,Yes,No,185.4,579.3,Stayed
Male,77,Yes,2,Durham,95938,66,None,Yes,Yes,7862.25,8078.07,Stayed
Male,37,Yes,0,San Rafael,94901,56,None,Yes,Yes,4557.5,7143.58,Stayed
Female,70,No,0,Selma,93662,1,None,Yes,Yes,69.65,100.78,Churned
Female,44,Yes,0,Desert Hot Springs,92241,71,Offer A,No,Yes,3377.8,3377.8,Stayed
Male,22,No,0,Lancaster,93536,56,Offer B,Yes,Yes,3665.55,6371.47,Stayed
Male,64,No,0,Sunol,94586,24,None,Yes,Yes,2238.5,3018.26,Churned
Male,30,No,0,Elk,95432,1,None,Yes,No,20.0,66.77,Churned
